Total Return,CAGR,Sharpe,Sortino,Max Drawdown,Win Rate,Average Trade Return,Trade Count,Pair,Stock1,Stock2,Alpha,Beta,Entry Threshold,Exit Threshold,Window Length
-0.10537723924251963,-0.7966816135506491,-1.8574673501150596,-1.5457088425276229,-0.19855917645497256,0.38461538461538464,-0.006670835358960593,13,GE-KMX,GE,KMX,137.372395853104,4.045767609321028,2.5,0.5,26
-0.03003607815160758,-0.3535579196770182,-1.870924050000696,-1.2270455502170623,-0.06638962456745533,0.5,-0.0030989908419792067,8,BSX-ROL,BSX,ROL,-11.306296158295279,1.2569747702415692,2.5,0.5,26
-0.13852129907222865,-0.88152427398147,-1.9711721891861584,-1.7800206798529652,-0.26391383175427297,0.5384615384615384,-0.008865288349270401,13,FTNT-PEP,FTNT,PEP,712.3624582438146,-3.966276436124663,2.5,0.5,26
-0.061854772382697765,-0.5988519973131275,-2.3511774825529996,-1.2998615228478667,-0.13335912106466666,0.5,-0.0069015296549988035,8,CF-KMX,CF,KMX,173.3194314546305,-1.3026934704308828,2.5,0.5,26
-0.036327931178226636,-0.4110243344210148,-2.3614336128161093,-1.375600336585922,-0.060394491913355546,0.6,-0.0030377603053948704,10,CF-WSM,CF,WSM,190.4120608945425,-0.3707679804139377,2.5,0.5,26
-0.007852887157360655,-0.1066566567618158,-2.4964864716200457,-1.9498359483868357,-0.014802987021437779,0.6666666666666666,-0.0008022905043719332,6,DUK-ED,DUK,ED,3.4603578462412057,1.130267205733013,2.5,0.5,26
-0.048296096733242644,-0.50744535347417,-2.82992891371279,-2.166911871553426,-0.11423859927233238,0.4444444444444444,-0.004830908429632314,9,MMM-PFG,MMM,PFG,0.13830533589766258,1.454763781126952,2.5,0.5,26
-0.20681638961453508,-0.9636526189948632,-2.854168931854127,-2.5445029121731353,-0.3010001850676153,0.4166666666666667,-0.015994489590873018,12,CSCO-GEN,CSCO,GEN,-5.874359100323643,5.010680626024389,2.5,0.5,26
-0.041138102614001526,-0.45171279913168694,-2.902291939656244,-1.9205261662811097,-0.07172399921427931,0.7,-0.0035600172191918265,10,HAS-HCA,HAS,HCA,20.43168955502594,0.17224529023474744,2.5,0.5,26
-0.06726129791394198,-0.6306855561187361,-2.9220319259854577,-2.636976148796679,-0.11577083215637275,0.4166666666666667,-0.005039625679835013,12,CPAY-CRWD,CPAY,CRWD,230.6959461650386,0.7131191574118017,2.5,0.5,26
-0.053254438106661306,-0.5429108061093382,-2.9766013869234778,-2.9013963111929835,-0.07840224834906484,0.42857142857142855,-0.0032497313697614975,14,ATO-FTNT,ATO,FTNT,213.86061599270258,-0.3011923598261281,2.5,0.5,26
-0.0166499812943407,-0.21352509512888185,-3.1673407971403043,-2.9131754438061375,-0.0297099952724585,0.6363636363636364,-0.0010084961826450052,11,FITB-PNC,FITB,PNC,-9.045602022752432,0.2672296708488918,2.5,0.5,26
-0.03835634631059659,-0.42851320124987335,-3.393292108017179,-3.2703504223679953,-0.059834951183254104,0.5833333333333334,-0.002683535904611685,12,PPG-WSM,PPG,WSM,57.71132952888329,0.27199425446742187,2.5,0.5,26
-0.033660692687517146,-0.3872694792243887,-3.4529349739161925,-3.834463599690163,-0.0695242314722838,0.5,-0.0022969523627435966,12,FITB-TJX,FITB,TJX,1.456422025235394,0.3112227665123134,2.5,0.5,26
-0.06326312549811697,-0.6073814694689612,-3.5556472667207704,-2.7697553816890528,-0.09832384002539873,0.5,-0.007448820843338277,8,DXCM-HAS,DXCM,HAS,171.41484380138925,-1.1523885495609358,2.5,0.5,26
-0.06340496930264383,-0.6090336116650283,-3.6684277650941723,-3.209031044178512,-0.08072317915087557,0.5384615384615384,-0.004412138569312666,13,ATO-MKTX,ATO,MKTX,114.14159764276404,0.4598772209213875,2.5,0.5,26
